EpochTime,181.feed_4958.count,181.feed_4958.pm1,181.feed_4958.pm10,181.feed_4958.pm2.5
1435790743,90650,5.6,6.2,6.2
1435790749,85150,5.2,7.3,6.5
1435790754,88950,5.3,5.3,5.3
1435790760,89650,5.5,5.5,5.5
1435790766,88900,5.4,7,5.9
1435790772,87000,5.3,5.9,5.9
1435790778,93550,5.6,5.9,5.9
1435790784,88550,5.4,6.1,5.9
1435790790,90550,5.4,5.7,5.7
1435790796,91100,5.6,5.6,5.6
1435790802,87700,5.5,5.9,5.8
1435790808,90950,5.4,5.4,5.4
1435790814,89050,5.2,6.1,6
1435790820,87800,5.4,5.4,5.4
1435790826,86250,5.2,5.2,5.2
1435790832,87350,5.4,5.6,5.6
1435790839,89050,5.4,5.7,5.7
1435790844,90150,5.6,5.6,5.6
1435790850,83800,5,5,5
1435790856,91450,5.8,6.2,6.2
1435790863,88850,5.6,7.6,6.8
1435790868,90350,5.4,6.4,6
1435790875,88700,5.5,16,6.5
1435790880,89000,5.4,5.4,5.4
1435790886,87150,5.1,5.1,5.1
1435790892,87450,5.3,6.2,5.8
1435790898,90850,5.7,6,6
1435790904,86000,5.4,5.7,5.7
1435790910,90300,5.4,5.4,5.4
1435790916,89250,5.6,5.6,5.6
1435790922,89500,5.5,5.6,5.6
1435790928,89400,5.4,5.4,5.4
1435790934,88550,5.4,5.4,5.4
1435790940,85850,5.1,5.3,5.3
1435790946,89100,5.5,5.5,5.5
1435790952,88850,5.5,6.4,6
1435790958,84400,5.2,6.2,5.8
1435790964,87200,5.1,5.1,5.1
1435790970,86700,5.4,5.7,5.7
1435790977,88650,5.5,6.9,6.2
1435790982,88300,5.6,5.6,5.6
1435790988,89250,5.5,5.7,5.7
1435790994,91200,5.6,5.8,5.8
1435791000,89100,5.5,5.5,5.5
1435791006,86800,5.4,7.2,6.5
1435791012,88050,5.6,5.6,5.6
1435791018,88600,5.6,5.7,5.7
1435791024,89200,5.5,5.6,5.5
1435791030,91550,5.6,5.6,5.6
1435791036,87750,5.5,5.5,5.5
1435791042,90750,5.6,5.6,5.6
1435791048,90950,5.7,5.9,5.9
1435791054,85900,5.2,5.2,5.2
1435791060,84400,5,5,5
1435791066,89350,5.5,5.5,5.5
1435791072,88800,5.4,5.5,5.5
1435791078,87750,5.3,5.4,5.4
1435791084,86750,5.2,8,5.6
1435791091,90100,5.6,6.8,6.2
1435791096,88050,5.5,5.9,5.8
1435791102,88650,5.4,10.2,5.9
1435791108,85600,5.2,5.2,5.2
1435791114,87000,5.2,5.2,5.2
1435791120,87250,5.4,7.6,5.8
1435791126,83000,5.2,20.5,6
1435791132,85000,5.2,5.3,5.3
1435791138,88700,5.6,5.6,5.6
1435791144,92200,5.7,7.8,6.5
1435791150,86900,5.5,5.5,5.5
1435791156,88550,5.7,5.7,5.7
1435791162,89150,5.6,6,5.9
1435791168,86200,5.4,5.4,5.4
1435791174,88050,5.5,5.6,5.6
1435791180,91600,5.8,5.8,5.8
1435791186,86150,5.4,5.5,5.5
1435791192,88100,5.6,6.3,6.2
1435791199,89000,5.8,6.6,6.4
1435791204,84850,5.3,5.3,5.3
1435791211,86950,5.4,7.3,5.9
1435791216,91450,5.4,5.4,5.4
1435791222,87300,5.4,5.5,5.5
1435791228,90150,5.5,5.9,5.8
1435791234,86700,5.3,7.1,5.8
1435791240,86300,5.3,6.6,5.8
1435791246,90200,5.5,5.8,5.8
1435791252,88400,5.2,5.3,5.3
1435791258,85050,5.4,5.7,5.7
1435791264,90500,5.5,6.4,6.1
1435791270,87800,5.5,6.9,6.1
1435791276,86900,5.4,5.5,5.4
1435791282,91700,5.6,5.6,5.6
1435791288,91750,5.8,5.8,5.8
1435791294,92800,5.7,5.7,5.7
1435791301,87150,5.4,5.7,5.7
1435791307,86700,5.2,6.2,5.8
1435791313,87450,5.6,7.2,6.7
1435791318,85650,5.3,5.4,5.4
1435791324,85550,5.3,6.6,6.3
1435791330,86850,5.3,5.3,5.3
1435791336,88700,5.5,5.5,5.5
1435791342,86550,5.7,5.8,5.8
1435791348,86200,5.4,5.4,5.4
1435791355,82550,5.3,10.5,5.7
1435791360,85850,5.4,5.4,5.4
1435791367,90700,5.7,7.3,6.8
1435791372,86200,5.3,5.5,5.5
1435791378,89400,5.6,5.6,5.6
1435791384,84850,5.2,6.1,5.7
1435791390,87400,5.5,5.8,5.8
1435791396,85250,5.4,5.4,5.4
1435791402,86900,5.3,5.3,5.3
1435791408,88450,5.6,5.6,5.6
1435791414,83900,5.4,5.5,5.5
1435791420,88100,5.5,6,5.9
1435791426,86250,5.4,6.3,6
1435791432,84500,5.4,5.4,5.4
1435791438,86050,5.3,5.3,5.3
1435791444,85900,5.4,5.5,5.5
1435791450,83800,5.4,5.4,5.4
1435791456,90550,5.6,5.6,5.6
1435791462,83200,5.2,5.2,5.2
1435791468,89850,5.6,8.6,6.7
1435791474,86150,5.3,5.3,5.3
1435791480,87350,5.5,5.5,5.5
1435791487,88050,5.5,6.4,6
1435791492,89650,5.7,5.7,5.7
1435791499,89300,5.5,6.2,6
1435791511,84350,5.4,8.5,5.8
1435791516,89750,5.7,5.8,5.8
1435791522,88100,5.6,5.7,5.7
1435791528,87850,5.6,5.7,5.7
1435791534,88150,5.6,5.6,5.6
1435791540,85350,5.3,5.3,5.3
1435791546,85550,5.2,5.2,5.2
1435791552,84950,5.4,5.4,5.4
1435791558,86000,5.3,5.3,5.3
1435791570,87150,5.4,5.4,5.4
1435791576,90250,5.9,5.9,5.9
1435791582,88000,5.4,5.4,5.4
1435791588,90000,5.8,6,6
1435791594,87550,5.6,5.6,5.6
1435791600,84900,5.4,5.4,5.4
1435791606,88650,5.6,5.6,5.6
1435791612,87900,5.6,5.6,5.6
1435791618,82600,5.2,5.5,5.5
1435791624,90400,5.7,5.7,5.7
1435791630,88750,5.6,5.7,5.7
1435791636,89500,5.9,5.9,5.9
1435791642,88800,5.5,5.5,5.5
1435791648,87350,5.4,6.6,5.9
1435791654,86700,5.4,5.4,5.4
1435791660,84050,5.5,5.5,5.5
1435791666,88000,5.6,6.6,6.4
1435791672,83700,5.3,5.3,5.3
1435791679,86500,5.6,6.5,6.1
1435791684,89750,5.3,5.3,5.3
1435791690,88150,5.6,5.6,5.6
1435791696,85750,5.4,5.4,5.4
1435791702,89400,5.7,5.7,5.7
1435791709,87500,5.6,8.7,6
1435791715,86100,5.5,5.6,5.6
1435791720,91900,5.7,5.7,5.7
1435791727,84450,5.2,6.1,5.8
1435791733,85150,5.4,5.8,5.7
1435791739,84150,5.6,7.8,6.5
1435791750,85050,5.4,5.4,5.4
1435791756,89450,5.6,7.5,6.8
1435791762,87450,5.5,5.5,5.5
1435791768,86150,5.6,5.6,5.6
1435791774,87050,5.7,5.7,5.7
1435791781,88800,5.6,6.6,6.3
1435791786,90400,5.6,5.6,5.6
1435791792,88250,5.6,5.6,5.6
1435791798,85800,5.5,5.5,5.5
1435791804,87350,5.5,5.5,5.5
1435791810,86300,5.5,5.5,5.5
1435791816,86350,5.5,5.5,5.5
1435791822,90000,5.7,6.1,6
1435791828,87900,5.7,5.7,5.7
1435791834,90200,5.5,5.6,5.6
1435791840,88550,5.7,5.7,5.7
1435791846,87050,5.5,5.5,5.5
1435791852,86000,5.4,5.4,5.4
1435791858,87600,5.6,5.7,5.7
1435791864,85950,5.5,6.6,6.1
1435791870,84250,5.5,6.4,6
1435791876,85550,5.4,5.4,5.4
1435791882,90200,5.7,5.7,5.7
1435791888,87400,5.7,5.7,5.7
1435791894,83750,5.2,5.5,5.5
1435791900,90450,5.8,6,6
1435791906,86750,5.4,5.4,5.4
1435791912,88400,5.6,5.6,5.6
1435791918,85250,5.4,5.4,5.4
1435791924,85050,5.4,5.4,5.4
1435791931,87100,5.7,6.6,6.2
1435791937,85650,5.7,6,6
1435791942,83900,5.4,5.4,5.4
1435791949,84800,5.4,6.4,6.2
1435791955,85400,5.5,5.8,5.8
1435791961,84150,5.3,9,7.4
1435791966,85800,5.4,5.4,5.4
1435791973,91050,5.8,6.9,6.6
1435791978,83450,5.2,5.2,5.2
1435791984,83500,5.3,6.2,5.9
1435791990,87950,5.7,5.7,5.7
1435791996,85900,5.6,5.6,5.6
1435792002,84950,5.4,5.4,5.4
1435792008,84450,5.5,5.5,5.5
1435792014,93800,5.9,5.9,5.9
1435792020,87650,5.7,6,6
1435792026,85750,5.4,6.4,5.9
1435792033,87050,5.7,7.8,6.7
1435792038,83400,5.3,5.4,5.4
1435792044,86600,5.6,5.6,5.6
1435792050,88750,5.7,5.7,5.7
1435792056,87850,5.6,5.6,5.6
1435792062,85000,5.5,6.2,6.1
1435792068,89400,5.7,8.3,7.4
1435792074,85000,5.6,7,6.1
1435792080,85650,5.4,7.3,6
1435792086,85600,5.7,5.8,5.8
1435792092,86700,5.6,5.6,5.6
1435792098,84800,5.6,5.6,5.6
1435792104,83100,5.5,5.5,5.5
1435792110,85150,5.4,6.4,6.2
1435792116,85000,5.5,5.5,5.5
1435792123,84800,5.7,6,6
1435792128,87350,5.6,5.6,5.6
1435792135,86650,5.6,5.6,5.6
1435792141,81350,5.1,7,6.2
1435792147,84850,5.6,5.8,5.7
1435792152,83600,5.4,5.4,5.4
1435792158,87500,5.8,5.8,5.8
1435792170,86950,5.7,5.7,5.7
1435792177,85000,5.4,6.4,6
1435792182,88550,5.6,5.6,5.6
1435792189,85750,5.5,5.8,5.7
1435792195,89950,5.6,7,6.2
1435792200,87750,5.7,5.7,5.7
1435792206,85050,5.3,5.3,5.3
1435792212,87000,5.8,6.1,6
1435792218,84650,5.4,5.4,5.4
1435792224,83000,5.3,5.3,5.3
1435792230,87700,5.6,5.6,5.6
1435792237,82450,5.7,6,6
1435792242,84500,5.4,5.4,5.4
1435792248,84950,5.4,6.8,6
1435792254,83050,5.4,5.4,5.4
1435792260,80650,5.3,5.3,5.3
1435792266,83150,5.2,5.2,5.2
1435792272,86850,5.5,6,6
1435792278,79550,5.2,5.5,5.5
1435792284,84750,5.6,6.3,6.1
1435792290,85800,5.6,5.6,5.6
1435792296,88850,5.6,5.6,5.6
1435792302,87250,5.7,5.7,5.7
1435792308,87600,5.7,5.9,5.9
1435792314,81350,5.3,5.6,5.6
1435792320,86550,5.7,6,5.9
1435792326,85200,5.5,5.5,5.5
1435792332,84650,5.7,5.7,5.7
1435792338,87700,5.7,5.7,5.7
1435792344,83600,5.5,5.6,5.6
1435792351,85600,5.6,5.8,5.8
1435792356,82050,5.5,5.5,5.5
1435792362,84450,5.5,5.5,5.5
1435792368,84500,5.4,6.3,6
1435792374,87700,5.6,5.9,5.9
1435792380,85100,5.3,5.3,5.3
1435792386,85700,5.4,5.4,5.4
1435792392,83050,5.7,5.8,5.8
1435792398,84550,5.6,5.6,5.6
1435792411,82250,5.2,5.2,5.2
1435792417,88200,5.9,5.9,5.9
1435792422,84350,5.4,5.4,5.4
1435792429,85200,5.6,5.6,5.6
1435792434,86450,5.5,5.5,5.5
1435792440,84350,5.4,5.4,5.4
1435792447,85400,5.7,6.4,6.2
1435792452,81850,5.3,5.3,5.3
1435792458,84150,5.3,5.3,5.3
1435792471,85200,5.5,6.5,6.1
1435792476,87950,5.7,5.7,5.7
1435792482,81300,5.4,5.4,5.4
1435792489,85600,5.6,7,6.1
1435792494,86400,5.5,5.5,5.5
1435792500,89350,5.7,5.7,5.7
1435792506,88850,5.8,5.8,5.8
1435792512,84800,5.6,5.8,5.7
1435792518,82800,5.4,5.4,5.4
1435792524,81150,5.3,5.3,5.3
1435792530,86950,5.5,5.5,5.5
1435792536,85650,5.7,5.7,5.7
1435792542,89500,5.9,6,6
1435792548,84950,5.4,5.4,5.4
1435792554,86900,5.8,5.8,5.8
1435792560,88450,5.9,5.9,5.9
1435792566,87050,5.8,5.8,5.8
1435792572,84600,5.5,5.5,5.5
1435792579,85450,5.6,6.5,6.1
1435792584,85950,5.8,5.8,5.8
1435792590,82250,5.4,5.4,5.4
1435792596,80900,5.4,5.5,5.5
1435792602,85300,5.7,5.7,5.7
1435792608,87500,5.8,5.8,5.8
1435792614,84000,5.4,5.4,5.4
1435792620,85400,5.6,5.6,5.6
1435792626,84350,5.3,5.3,5.3
1435792633,85850,5.7,5.7,5.7
1435792639,84900,5.5,6.4,6
1435792651,83350,5.5,6,6
1435792656,79950,5.1,5.2,5.2
1435792663,83050,5.4,5.5,5.5
1435792669,83750,5.5,5.5,5.5
1435792674,84700,5.7,5.7,5.7
1435792681,82800,5.4,5.4,5.4
1435792686,83400,5.5,5.5,5.5
1435792692,85400,5.6,5.6,5.6
1435792698,86550,5.6,5.6,5.6
1435792704,81900,5.3,5.3,5.3
1435792711,84950,5.8,5.9,5.9
1435792716,85400,5.5,5.5,5.5
1435792722,85050,5.7,5.7,5.7
1435792729,84900,5.8,6.7,6.3
1435792734,80800,5.3,5.3,5.3
1435792740,82550,5.3,5.3,5.3
1435792746,82850,5.3,5.3,5.3
1435792752,84800,5.4,5.4,5.4
1435792758,84250,5.7,5.7,5.7
1435792764,83400,5.4,5.8,5.7
1435792770,83750,5.4,5.4,5.4
1435792776,83500,5.3,5.3,5.3
1435792782,80750,5.3,5.4,5.4
1435792788,83700,5.5,5.5,5.5
1435792794,90750,6.2,6.2,6.2
1435792801,87150,5.5,7.7,6.4
1435792806,83150,5.4,6.1,6
1435792812,82850,5.5,5.6,5.6
1435792818,81300,5.4,5.6,5.6
1435792824,80200,5.3,5.3,5.3
1435792831,80650,5.4,5.4,5.4
1435792837,85900,5.7,5.7,5.7
1435792843,83650,5.5,5.5,5.5
1435792849,82250,5.6,5.6,5.6
1435792854,83500,5.3,5.3,5.3
1435792861,83450,5.7,6.1,6.1
1435792867,82200,5.3,6.4,6
1435792873,84250,5.5,5.7,5.7
1435792879,85700,5.6,5.9,5.9
1435792884,84100,5.4,5.4,5.4
1435792890,81650,5.2,5.2,5.2
1435792897,78700,5.2,6.8,5.7
1435792903,84850,5.5,5.6,5.6
1435792908,84850,5.7,5.7,5.7
1435792914,83300,5.6,5.6,5.6
1435792921,86800,5.8,7.8,6.7
1435792926,79400,5.5,5.6,5.5
1435792932,87550,5.6,5.6,5.6
1435792938,84000,5.7,5.7,5.7
1435792944,83750,5.5,8.3,6.6
1435792951,83700,5.6,6.8,6.4
1435792956,83550,5.6,5.6,5.6
1435792962,84550,5.4,5.4,5.4
1435792968,78150,5.2,5.2,5.2
1435792975,81900,5.4,6.3,5.9
1435792981,82800,5.5,7.4,6.1
1435792987,81350,5.5,6.5,6.1
1435792993,81650,5.3,5.7,5.6
1435792999,83550,5.4,5.6,5.6
1435793010,83050,5.4,5.4,5.4
1435793017,80300,5.4,7.4,6.6
1435793022,80950,5.3,5.3,5.3
1435793028,82950,5.5,5.6,5.6
1435793035,84900,5.6,5.6,5.6
1435793041,79350,5.3,5.6,5.6
1435793046,84500,5.7,5.7,5.7
1435793052,86850,5.6,5.6,5.6
1435793058,82400,5.4,5.7,5.7
1435793064,83500,5.4,5.4,5.4
1435793070,80750,5.3,5.3,5.3
1435793076,86250,5.8,5.9,5.9
1435793083,82400,5.4,5.5,5.5
1435793089,83750,5.5,5.5,5.5
1435793095,80250,5.2,5.4,5.4
1435793101,87600,5.7,5.7,5.7
1435793107,82000,5.4,5.4,5.4
1435793113,86650,5.7,6.6,6.3
1435793118,82650,5.4,5.4,5.4
1435793130,82350,5.4,5.4,5.4
1435793137,83000,5.5,5.6,5.6
1435793143,83250,5.4,5.7,5.7
1435793149,84050,5.5,6.4,6.1
1435793155,89100,5.9,6.3,6.3
1435793160,85200,5.7,5.7,5.7
1435793166,81700,5.3,5.3,5.3
1435793173,85600,5.7,6.6,6.4
1435793179,82750,5.3,5.9,5.9
1435793191,82650,5.5,5.8,5.8
1435793197,86050,5.8,7.7,6.9
1435793203,81400,5.3,5.3,5.3
1435793209,83350,5.6,6.3,6.1
1435793215,76300,4.9,5.6,5.4
1435793221,81800,5.4,5.5,5.5
1435793227,84100,5.7,5.8,5.8
1435793233,82500,5.4,7.4,6.6
1435793239,83200,5.4,5.7,5.7
1435793250,86050,5.6,5.6,5.6
1435793257,82900,5.5,5.5,5.5
1435793263,85000,5.8,5.8,5.8
1435793269,83850,5.6,5.7,5.7
1435793275,80700,5.4,5.8,5.8
1435793281,83300,5.4,8,7
1435793287,81900,5.3,5.3,5.3
1435793293,85550,5.7,5.9,5.9
1435793299,83300,5.5,7,6.5
1435793311,82400,5.3,5.3,5.3
1435793317,79500,5.3,7.2,6.4
1435793322,82300,5.4,5.4,5.4
1435793328,83500,5.5,5.5,5.5
1435793334,83400,5.5,5.5,5.5
1435793341,81150,5.4,5.4,5.4
1435793347,80400,5.3,5.3,5.3
1435793353,83450,5.4,5.7,5.7
1435793359,85150,5.6,5.6,5.6
1435793370,82600,5.2,5.2,5.2
1435793377,82700,5.3,5.5,5.5
1435793383,80800,5.3,6,5.8
1435793388,81350,5.3,5.3,5.3
1435793395,84400,5.5,5.9,5.8
1435793400,85100,5.6,5.6,5.6
1435793406,84000,5.6,5.6,5.6
1435793413,81250,5.3,5.3,5.3
1435793419,84800,5.4,5.4,5.4
1435793431,81200,5.5,5.9,5.9
1435793437,85450,5.6,5.6,5.6
1435793443,81950,5.4,5.4,5.4
1435793449,83350,5.5,5.7,5.7
1435793455,83600,5.6,7.2,6.1
1435793460,83500,5.5,5.6,5.6
1435793467,85550,5.6,5.7,5.7
1435793472,80800,5.2,6.8,5.7
1435793479,82550,5.3,6.4,5.8
1435793491,80100,5.3,5.6,5.6
1435793497,81150,5.2,6.1,5.7
1435793503,81750,5.2,14.9,5.7
1435793508,79550,5.1,5.2,5.2
1435793515,83900,5.5,5.5,5.5
1435793521,82600,5.3,5.3,5.3
1435793527,84250,5.5,5.5,5.5
1435793532,82750,5.2,5.3,5.3
1435793539,82800,5.3,5.5,5.5
1435793551,83050,5.3,6.7,5.8
1435793557,81600,5.4,5.5,5.5
1435793563,80250,5.3,5.3,5.3
1435793569,84550,5.5,5.5,5.5
1435793574,82450,5.3,5.3,5.3
1435793581,82350,5.4,5.6,5.6
1435793587,80850,5.1,5.5,5.4
1435793592,81950,5.3,5.5,5.5
1435793599,82750,5.3,5.3,5.3
1435793611,79000,5.1,5.1,5.1
1435793617,78900,5.1,5.1,5.1
1435793622,79700,5.1,5.1,5.1
1435793628,82150,5.3,5.3,5.3
1435793634,83750,5.3,5.3,5.3
1435793640,80750,5.2,5.3,5.3
1435793647,80250,5.1,5.1,5.1
1435793653,82700,5.3,5.3,5.3
1435793659,84900,5.6,6.6,6.3
1435793671,80000,5.1,5.8,5.7
1435793677,83500,5.5,10.3,6
1435793683,86550,5.4,6.4,5.9
1435793688,83200,5.3,5.3,5.3
1435793694,84000,5.4,5.4,5.4
1435793700,83350,5.3,6.3,5.9
1435793706,82300,5.3,5.3,5.3
1435793713,88050,5.8,6.2,6.2
1435793719,81950,5.4,5.8,5.7
1435793731,83100,5.3,5.3,5.3
1435793737,81850,5.2,14,5.9
1435793743,80250,5.3,9.8,6.1
1435793749,85700,5.6,7.5,6.8
1435793755,79000,5.2,5.7,5.7
1435793761,83750,5.6,6.2,6.1
1435793767,82750,5.5,5.5,5.5
1435793773,82750,5.4,8.7,6.5
1435793779,80350,5.4,5.9,5.8
1435793791,81900,5.2,7.3,5.9
1435793797,80650,5.2,5.5,5.5
1435793803,82050,5.3,8.3,5.8
1435793808,79600,5,5,5
1435793815,79450,5.1,16.3,7.3
1435793821,80800,5.2,5.3,5.3
1435793827,80800,5.2,8.4,6.2
1435793833,82000,5.4,9.8,6.7
1435793839,80350,5.1,7,6.2
1435793851,80300,5.2,5.2,5.2
1435793857,80650,5.2,5.2,5.2
1435793863,80600,5.3,5.5,5.5
1435793869,80650,5.2,6.7,6.4
1435793875,79550,5,5.1,5.1
1435793881,79500,5.1,7.2,5.7
1435793887,80550,5.3,6,5.8
1435793893,81800,5.5,9,7.8
1435793899,77100,5.1,6.4,6.2
1435793911,82400,5.2,8.3,6.9
1435793917,81000,5.1,5.2,5.2
1435793923,83750,5.5,8.5,5.9
1435793929,80650,5.1,6.8,6.4
1435793935,79350,5.1,7,5.6
1435793940,79750,5,5.1,5.1
1435793947,82100,5.2,6,6
1435793953,83000,5.3,6.3,5.9
1435793959,80250,5.2,5.5,5.5
1435793971,83800,5.5,5.5,5.5
1435793977,82550,5.1,5.1,5.1
1435793983,83650,5.4,7.4,6.2
1435793989,81350,5.3,6.4,5.9
1435793995,80250,5,8.6,5.6
1435794001,81300,5.3,6,5.9
1435794007,80500,5.3,5.3,5.3
1435794013,83750,5.3,5.3,5.3
1435794019,82550,5.3,8,7.4
1435794031,79700,5.1,7.6,6.1
1435794037,82700,5.3,5.4,5.4
1435794042,81150,4.9,4.9,4.9
1435794049,81550,5,7.1,6
1435794055,81100,5.2,5.4,5.4
1435794061,79900,5.1,14.7,5.5
1435794067,80650,5.3,15.8,6.1
1435794073,79900,5.3,6.6,5.8
1435794079,76500,5,5,5
1435794084,81150,5,5,5
1435794091,81050,5.1,12,5.6
1435794096,79350,5.1,5.1,5.1
1435794103,79850,5.1,8.3,6.1
1435794109,84250,5.4,5.6,5.6
1435794115,78050,5.1,5.1,5.1
1435794121,79600,5.1,5.8,5.6
1435794127,82550,5.3,5.3,5.3
1435794132,82200,5.2,5.2,5.2
1435794139,77550,4.8,5,5
1435794150,81100,5.1,5.1,5.1
1435794157,80450,5,5,5
1435794163,81600,5,7.6,6.1
1435794169,83350,5.4,6.3,6
1435794175,82300,5.3,12,6.6
1435794181,79400,5,11.9,5.6
1435794187,78850,5.1,5.5,5.4
1435794193,80550,5.1,6.3,5.6
1435794198,80900,5.1,5.1,5.1
1435794211,79400,5.1,5.1,5.1
1435794217,81800,5.2,5.2,5.2
1435794223,81600,5.2,5.3,5.3
1435794229,76250,5,5.1,5.1
1435794234,80900,5.1,5.1,5.1
1435794241,80350,4.9,7.4,5.4
1435794247,80900,5.1,5.2,5.2
1435794253,80150,5,5,5
1435794259,79900,5,5,5
1435794271,82850,5.2,5.3,5.3
1435794277,80500,5.1,5.2,5.2
1435794283,77900,4.9,7.4,5.9
1435794289,79950,5.1,5.1,5.1
1435794295,82800,5.4,5.4,5.4
1435794301,76900,4.9,6.9,5.5
1435794307,79900,5.1,5.4,5.4
1435794313,79850,4.9,4.9,4.9
1435794319,78950,5,6.2,5.8
1435794330,80150,5.2,5.2,5.2
1435794336,78700,5,5,5
1435794343,78850,5,5,5
1435794349,79550,5.2,5.2,5.2
1435794355,81950,5.1,5.5,5.4
1435794360,80300,5.2,5.2,5.2
1435794367,79950,5.1,5.1,5.1
1435794373,82000,5.3,5.6,5.6
1435794379,79050,5.1,6.4,5.7
1435794391,82850,5.2,11.2,6.3
1435794397,79750,5.2,7.3,6.6
1435794403,79450,5,9.8,5.5
1435794409,80800,5.1,5.2,5.2
1435794415,78200,4.8,15.6,5.2
1435794421,80100,4.9,6.3,5.9
1435794427,75750,4.7,7.5,5.2
1435794433,78150,4.9,5,5
1435794439,77150,4.9,5.2,5.2
1435794451,78250,5,5.4,5.3
1435794457,83200,5.2,5.2,5.2
1435794463,77950,4.9,5,5
1435794468,78000,5,5,5
1435794474,81500,5.1,5.1,5.1
1435794481,78000,4.9,4.9,4.9
1435794487,80950,5.1,6,5.7
1435794493,82400,5,7,5.9
1435794499,83200,5.4,5.5,5.5
1435794511,84950,5.3,6.3,5.9
1435794517,77550,4.9,5.3,5.2
1435794523,80800,5,5,5
1435794529,77350,4.9,5.5,5.4
1435794535,77850,5,5.1,5.1
1435794541,77550,5,5,5
1435794547,82100,5.2,5.3,5.3
1435794553,80950,4.9,5.3,5.2
1435794559,80900,5,8.4,5.4
1435794571,82700,5.3,5.3,5.3
1435794577,78800,4.9,4.9,4.9
1435794583,79300,5,6.7,6.2
1435794589,81050,5,7,6.2
1435794595,81200,4.9,4.9,4.9
1435794600,77650,4.8,4.8,4.8
1435794607,79100,4.9,4.9,4.9
1435794613,76500,4.7,4.7,4.7
1435794619,77150,4.7,5.1,5
1435794631,82100,5.2,6,5.7
1435794637,81650,5,11.6,5.4
1435794642,78600,4.8,4.8,4.8
1435794649,78100,4.8,4.9,4.9
1435794655,80700,4.9,4.9,4.9
1435794661,81150,5,6.2,5.6
1435794667,76300,4.7,4.7,4.7
1435794673,79500,5,6.5,5.9
1435794679,78100,4.9,4.9,4.9
1435794691,79350,5,5,5
1435794697,77900,4.9,4.9,4.9
1435794703,76550,4.7,4.8,4.8
1435794709,79650,5,5,5
1435794715,74350,4.7,4.7,4.7
1435794721,76800,4.6,4.6,4.6
1435794727,78650,4.8,5.2,5.1
1435794732,77850,4.9,4.9,4.9
1435794738,78750,4.9,4.9,4.9
1435794751,77050,4.8,4.8,4.8
1435794757,79300,5,5,5
1435794763,78750,4.8,4.8,4.8
1435794769,81400,5.1,5.4,5.4
1435794775,75500,4.6,5.5,5.2
1435794781,83900,5.2,5.3,5.3
1435794787,79850,5.1,5.2,5.2
1435794793,80900,5,5.1,5.1
1435794799,80200,5,6.3,5.9
1435794811,77250,4.6,4.7,4.7
1435794817,76800,4.8,5.9,5.5
1435794823,76950,4.9,5,5
1435794828,75400,4.7,4.7,4.7
1435794835,78400,4.9,4.9,4.9
1435794841,75650,4.8,4.8,4.8
1435794847,78200,4.9,4.9,4.9
1435794853,77850,4.8,5.1,5.1
1435794859,78950,4.9,4.9,4.9
1435794864,80100,5.1,5.1,5.1
1435794871,78600,5.1,12,5.5
1435794877,77600,4.8,6.2,5.9
1435794883,79100,4.9,4.9,4.9
1435794889,76400,4.7,4.8,4.8
1435794895,80350,4.9,5.2,5.2
1435794901,82300,5.1,5.1,5.1
1435794907,79900,4.9,5,5
1435794913,79600,4.8,4.8,4.8
1435794919,84100,5,5.2,5.2
1435794931,80850,5,6.2,5.6
1435794937,78550,4.9,4.9,4.9
1435794943,82450,5,6,5.5
1435794949,83450,5.1,6.3,5.9
1435794955,78450,5,5,5
1435794960,82550,5.1,5.1,5.1
1435794967,79250,4.9,5.3,5.3
1435794973,76850,4.7,5.4,5.3
1435794979,77000,4.6,4.6,4.6
1435794991,78350,4.8,4.8,4.8
1435794996,77700,4.9,4.9,4.9
1435795002,74750,4.8,4.8,4.8
1435795009,74200,4.6,7.6,5
1435795015,80600,5,6.8,5.5
1435795021,78500,4.8,5,5
1435795027,78950,4.9,5.3,5.2
1435795032,72500,4.5,4.5,4.5
1435795038,81300,4.9,4.9,4.9
1435795051,78850,4.9,5.8,5.4
1435795057,74000,4.5,4.5,4.5
1435795063,78950,4.8,4.8,4.8
1435795069,78050,4.7,8.3,7.1
1435795075,77800,5.1,7.8,6.3
1435795081,79250,4.8,5.9,5.4
1435795087,79900,5.1,5.1,5.1
1435795093,80150,4.8,5.1,5.1
1435795099,82050,5,5.9,5.5
1435795111,78550,5,5.4,5.3
1435795117,76150,4.6,4.6,4.6
1435795123,78600,4.8,4.9,4.9
1435795128,77550,4.7,4.7,4.7
1435795135,76800,4.7,4.7,4.7
1435795141,78600,5,6,5.6
1435795147,78200,4.7,4.7,4.7
1435795153,80200,4.9,4.9,4.9
1435795159,77200,4.8,4.8,4.8
1435795164,78400,4.8,4.8,4.8
1435795171,79200,5,5.2,5.2
1435795176,74250,4.7,4.7,4.7
1435795183,76750,4.8,6.2,5.7
1435795189,76100,4.7,4.7,4.7
1435795195,80000,5,5.2,5.2
1435795201,75650,4.7,5.1,5
1435795207,79900,4.9,5.9,5.7
1435795213,79500,4.9,5,5
1435795219,76500,4.7,6.2,5.6
1435795231,74500,4.8,4.8,4.8
1435795237,76350,4.7,4.7,4.7
1435795243,78450,4.8,4.8,4.8
1435795248,74450,4.7,4.7,4.7
1435795255,79350,4.9,4.9,4.9
1435795261,75900,4.7,5.8,5.4
1435795267,76450,4.7,5.7,5.2
